year,state,count_type,count
01/01/2007 12:00:00 PM,MD,Chronically Homeless Individuals,1550
01/01/2007 12:00:00 PM,ME,Chronically Homeless Individuals,97
01/01/2007 12:00:00 PM,MI,Chronically Homeless Individuals,2716
01/01/2007 12:00:00 PM,MN,Chronically Homeless Individuals,1414
01/01/2007 12:00:00 PM,MO,Chronically Homeless Individuals,1221
01/01/2007 12:00:00 PM,MP,Chronically Homeless Individuals,
01/01/2007 12:00:00 PM,MS,Chronically Homeless Individuals,593
01/01/2007 12:00:00 PM,MT,Chronically Homeless Individuals,83
01/01/2007 12:00:00 PM,NC,Chronically Homeless Individuals,1645
01/01/2007 12:00:00 PM,ND,Chronically Homeless Individuals,80
01/01/2007 12:00:00 PM,NE,Chronically Homeless Individuals,785
01/01/2007 12:00:00 PM,NH,Chronically Homeless Individuals,367
01/01/2007 12:00:00 PM,NJ,Chronically Homeless Individuals,2525
01/01/2007 12:00:00 PM,NM,Chronically Homeless Individuals,711
01/01/2007 12:00:00 PM,NV,Chronically Homeless Individuals,871
01/01/2007 12:00:00 PM,NY,Chronically Homeless Individuals,6476
01/01/2007 12:00:00 PM,OH,Chronically Homeless Individuals,2308
01/01/2007 12:00:00 PM,OK,Chronically Homeless Individuals,779
01/01/2007 12:00:00 PM,OR,Chronically Homeless Individuals,2829
01/01/2007 12:00:00 PM,PA,Chronically Homeless Individuals,1589
01/01/2007 12:00:00 PM,PR,Chronically Homeless Individuals,2904
01/01/2007 12:00:00 PM,RI,Chronically Homeless Individuals,134
01/01/2007 12:00:00 PM,SC,Chronically Homeless Individuals,573
01/01/2007 12:00:00 PM,SD,Chronically Homeless Individuals,104
01/01/2007 12:00:00 PM,TN,Chronically Homeless Individuals,2767
01/01/2007 12:00:00 PM,TX,Chronically Homeless Individuals,7931
01/01/2007 12:00:00 PM,UT,Chronically Homeless Individuals,801
01/01/2007 12:00:00 PM,VA,Chronically Homeless Individuals,1963
01/01/2007 12:00:00 PM,VI,Chronically Homeless Individuals,487
01/01/2007 12:00:00 PM,VT,Chronically Homeless Individuals,191
01/01/2007 12:00:00 PM,WA,Chronically Homeless Individuals,2603
01/01/2007 12:00:00 PM,WI,Chronically Homeless Individuals,689
01/01/2007 12:00:00 PM,WV,Chronically Homeless Individuals,1151
01/01/2007 12:00:00 PM,WY,Chronically Homeless Individuals,38
01/01/2007 12:00:00 PM,Total,Chronically Homeless Individuals,119813
01/01/2007 12:00:00 PM,AK,Sheltered Total Chronically Homeless Individuals,221
01/01/2007 12:00:00 PM,AL,Sheltered Total Chronically Homeless Individuals,483
01/01/2007 12:00:00 PM,AR,Sheltered Total Chronically Homeless Individuals,409
01/01/2007 12:00:00 PM,AZ,Sheltered Total Chronically Homeless Individuals,650
01/01/2007 12:00:00 PM,CA,Sheltered Total Chronically Homeless Individuals,5950
01/01/2007 12:00:00 PM,CO,Sheltered Total Chronically Homeless Individuals,404
01/01/2007 12:00:00 PM,CT,Sheltered Total Chronically Homeless Individuals,596
01/01/2007 12:00:00 PM,DC,Sheltered Total Chronically Homeless Individuals,1439
01/01/2007 12:00:00 PM,DE,Sheltered Total Chronically Homeless Individuals,76
01/01/2007 12:00:00 PM,FL,Sheltered Total Chronically Homeless Individuals,1842
01/01/2007 12:00:00 PM,GA,Sheltered Total Chronically Homeless Individuals,1108
01/01/2007 12:00:00 PM,GU,Sheltered Total Chronically Homeless Individuals,0
01/01/2007 12:00:00 PM,HI,Sheltered Total Chronically Homeless Individuals,132
01/01/2007 12:00:00 PM,IA,Sheltered Total Chronically Homeless Individuals,225
01/01/2007 12:00:00 PM,ID,Sheltered Total Chronically Homeless Individuals,37
01/01/2007 12:00:00 PM,IL,Sheltered Total Chronically Homeless Individuals,1434
01/01/2007 12:00:00 PM,IN,Sheltered Total Chronically Homeless Individuals,450
01/01/2007 12:00:00 PM,KS,Sheltered Total Chronically Homeless Individuals,117
01/01/2007 12:00:00 PM,KY,Sheltered Total Chronically Homeless Individuals,351
01/01/2007 12:00:00 PM,LA,Sheltered Total Chronically Homeless Individuals,226
01/01/2007 12:00:00 PM,MA,Sheltered Total Chronically Homeless Individuals,2056
01/01/2007 12:00:00 PM,MD,Sheltered Total Chronically Homeless Individuals,749
01/01/2007 12:00:00 PM,ME,Sheltered Total Chronically Homeless Individuals,67
01/01/2007 12:00:00 PM,MI,Sheltered Total Chronically Homeless Individuals,927
01/01/2007 12:00:00 PM,MN,Sheltered Total Chronically Homeless Individuals,967
01/01/2007 12:00:00 PM,MO,Sheltered Total Chronically Homeless Individuals,917
01/01/2007 12:00:00 PM,MP,Sheltered Total Chronically Homeless Individuals,
01/01/2007 12:00:00 PM,MS,Sheltered Total Chronically Homeless Individuals,169
01/01/2007 12:00:00 PM,MT,Sheltered Total Chronically Homeless Individuals,35
01/01/2007 12:00:00 PM,NC,Sheltered Total Chronically Homeless Individuals,846
01/01/2007 12:00:00 PM,ND,Sheltered Total Chronically Homeless Individuals,71
01/01/2007 12:00:00 PM,NE,Sheltered Total Chronically Homeless Individuals,486
01/01/2007 12:00:00 PM,NH,Sheltered Total Chronically Homeless Individuals,263
01/01/2007 12:00:00 PM,NJ,Sheltered Total Chronically Homeless Individuals,1582
01/01/2007 12:00:00 PM,NM,Sheltered Total Chronically Homeless Individuals,245
01/01/2007 12:00:00 PM,NV,Sheltered Total Chronically Homeless Individuals,191
01/01/2007 12:00:00 PM,NY,Sheltered Total Chronically Homeless Individuals,2413
01/01/2007 12:00:00 PM,OH,Sheltered Total Chronically Homeless Individuals,1601
01/01/2007 12:00:00 PM,OK,Sheltered Total Chronically Homeless Individuals,395
01/01/2007 12:00:00 PM,OR,Sheltered Total Chronically Homeless Individuals,1087
01/01/2007 12:00:00 PM,PA,Sheltered Total Chronically Homeless Individuals,914
01/01/2007 12:00:00 PM,PR,Sheltered Total Chronically Homeless Individuals,585
01/01/2007 12:00:00 PM,RI,Sheltered Total Chronically Homeless Individuals,90
01/01/2007 12:00:00 PM,SC,Sheltered Total Chronically Homeless Individuals,367
01/01/2007 12:00:00 PM,SD,Sheltered Total Chronically Homeless Individuals,79
01/01/2007 12:00:00 PM,TN,Sheltered Total Chronically Homeless Individuals,896
01/01/2007 12:00:00 PM,TX,Sheltered Total Chronically Homeless Individuals,3290
01/01/2007 12:00:00 PM,UT,Sheltered Total Chronically Homeless Individuals,488
01/01/2007 12:00:00 PM,VA,Sheltered Total Chronically Homeless Individuals,923
01/01/2007 12:00:00 PM,VI,Sheltered Total Chronically Homeless Individuals,0
01/01/2007 12:00:00 PM,VT,Sheltered Total Chronically Homeless Individuals,60
01/01/2007 12:00:00 PM,WA,Sheltered Total Chronically Homeless Individuals,1333
01/01/2007 12:00:00 PM,WI,Sheltered Total Chronically Homeless Individuals,468
01/01/2007 12:00:00 PM,WV,Sheltered Total Chronically Homeless Individuals,1058
01/01/2007 12:00:00 PM,WY,Sheltered Total Chronically Homeless Individuals,0
01/01/2007 12:00:00 PM,Total,Sheltered Total Chronically Homeless Individuals,41768
01/01/2007 12:00:00 PM,AK,Unsheltered Chronically Homeless Individuals,57
01/01/2007 12:00:00 PM,AL,Unsheltered Chronically Homeless Individuals,510
01/01/2007 12:00:00 PM,AR,Unsheltered Chronically Homeless Individuals,443
01/01/2007 12:00:00 PM,AZ,Unsheltered Chronically Homeless Individuals,2154
01/01/2007 12:00:00 PM,CA,Unsheltered Chronically Homeless Individuals,34391
01/01/2007 12:00:00 PM,CO,Unsheltered Chronically Homeless Individuals,1646
01/01/2007 12:00:00 PM,CT,Unsheltered Chronically Homeless Individuals,427
01/01/2007 12:00:00 PM,DC,Unsheltered Chronically Homeless Individuals,321
01/01/2007 12:00:00 PM,DE,Unsheltered Chronically Homeless Individuals,74
01/01/2007 12:00:00 PM,FL,Unsheltered Chronically Homeless Individuals,5621
01/01/2007 12:00:00 PM,GA,Unsheltered Chronically Homeless Individuals,1376
01/01/2007 12:00:00 PM,GU,Unsheltered Chronically Homeless Individuals,0
01/01/2007 12:00:00 PM,HI,Unsheltered Chronically Homeless Individuals,646
01/01/2007 12:00:00 PM,IA,Unsheltered Chronically Homeless Individuals,82
01/01/2007 12:00:00 PM,ID,Unsheltered Chronically Homeless Individuals,58
01/01/2007 12:00:00 PM,IL,Unsheltered Chronically Homeless Individuals,1247
01/01/2007 12:00:00 PM,IN,Unsheltered Chronically Homeless Individuals,244
01/01/2007 12:00:00 PM,KS,Unsheltered Chronically Homeless Individuals,42
01/01/2007 12:00:00 PM,KY,Unsheltered Chronically Homeless Individuals,223
01/01/2007 12:00:00 PM,LA,Unsheltered Chronically Homeless Individuals,336
01/01/2007 12:00:00 PM,MA,Unsheltered Chronically Homeless Individuals,734
01/01/2007 12:00:00 PM,MD,Unsheltered Chronically Homeless Individuals,801
01/01/2007 12:00:00 PM,ME,Unsheltered Chronically Homeless Individuals,30
01/01/2007 12:00:00 PM,MI,Unsheltered Chronically Homeless Individuals,1789
01/01/2007 12:00:00 PM,MN,Unsheltered Chronically Homeless Individuals,447
01/01/2007 12:00:00 PM,MO,Unsheltered Chronically Homeless Individuals,304
01/01/2007 12:00:00 PM,MP,Unsheltered Chronically Homeless Individuals,
01/01/2007 12:00:00 PM,MS,Unsheltered Chronically Homeless Individuals,424
01/01/2007 12:00:00 PM,MT,Unsheltered Chronically Homeless Individuals,48
01/01/2007 12:00:00 PM,NC,Unsheltered Chronically Homeless Individuals,799
01/01/2007 12:00:00 PM,ND,Unsheltered Chronically Homeless Individuals,9
01/01/2007 12:00:00 PM,NE,Unsheltered Chronically Homeless Individuals,299
01/01/2007 12:00:00 PM,NH,Unsheltered Chronically Homeless Individuals,104
01/01/2007 12:00:00 PM,NJ,Unsheltered Chronically Homeless Individuals,943
01/01/2007 12:00:00 PM,NM,Unsheltered Chronically Homeless Individuals,466
01/01/2007 12:00:00 PM,NV,Unsheltered Chronically Homeless Individuals,680
01/01/2007 12:00:00 PM,NY,Unsheltered Chronically Homeless Individuals,4063
01/01/2007 12:00:00 PM,OH,Unsheltered Chronically Homeless Individuals,707
01/01/2007 12:00:00 PM,OK,Unsheltered Chronically Homeless Individuals,384
01/01/2007 12:00:00 PM,OR,Unsheltered Chronically Homeless Individuals,1742
01/01/2007 12:00:00 PM,PA,Unsheltered Chronically Homeless Individuals,675
01/01/2007 12:00:00 PM,PR,Unsheltered Chronically Homeless Individuals,2319
01/01/2007 12:00:00 PM,RI,Unsheltered Chronically Homeless Individuals,44
01/01/2007 12:00:00 PM,SC,Unsheltered Chronically Homeless Individuals,206
01/01/2007 12:00:00 PM,SD,Unsheltered Chronically Homeless Individuals,25
01/01/2007 12:00:00 PM,TN,Unsheltered Chronically Homeless Individuals,1871
01/01/2007 12:00:00 PM,TX,Unsheltered Chronically Homeless Individuals,4641
01/01/2007 12:00:00 PM,UT,Unsheltered Chronically Homeless Individuals,313
01/01/2007 12:00:00 PM,VA,Unsheltered Chronically Homeless Individuals,1040
01/01/2007 12:00:00 PM,VI,Unsheltered Chronically Homeless Individuals,487
01/01/2007 12:00:00 PM,VT,Unsheltered Chronically Homeless Individuals,131
01/01/2007 12:00:00 PM,WA,Unsheltered Chronically Homeless Individuals,1270
01/01/2007 12:00:00 PM,WI,Unsheltered Chronically Homeless Individuals,221
01/01/2007 12:00:00 PM,WV,Unsheltered Chronically Homeless Individuals,93
01/01/2007 12:00:00 PM,WY,Unsheltered Chronically Homeless Individuals,38
01/01/2007 12:00:00 PM,Total,Unsheltered Chronically Homeless Individuals,78045
01/01/2007 12:00:00 PM,AK,Homeless Veterans,203
01/01/2007 12:00:00 PM,AL,Homeless Veterans,974
01/01/2007 12:00:00 PM,AR,Homeless Veterans,287
01/01/2007 12:00:00 PM,AZ,Homeless Veterans,869
01/01/2007 12:00:00 PM,CA,Homeless Veterans,16701
01/01/2007 12:00:00 PM,CO,Homeless Veterans,1541
01/01/2007 12:00:00 PM,CT,Homeless Veterans,436
01/01/2007 12:00:00 PM,DC,Homeless Veterans,524
01/01/2007 12:00:00 PM,DE,Homeless Veterans,204
01/01/2007 12:00:00 PM,FL,Homeless Veterans,5841
01/01/2007 12:00:00 PM,GA,Homeless Veterans,2243
01/01/2007 12:00:00 PM,GU,Homeless Veterans,0
01/01/2007 12:00:00 PM,HI,Homeless Veterans,223
01/01/2007 12:00:00 PM,IA,Homeless Veterans,162
01/01/2007 12:00:00 PM,ID,Homeless Veterans,102
01/01/2007 12:00:00 PM,IL,Homeless Veterans,1330
01/01/2007 12:00:00 PM,IN,Homeless Veterans,516
01/01/2007 12:00:00 PM,KS,Homeless Veterans,296
01/01/2007 12:00:00 PM,KY,Homeless Veterans,482
01/01/2007 12:00:00 PM,LA,Homeless Veterans,408
01/01/2007 12:00:00 PM,MA,Homeless Veterans,1252
01/01/2007 12:00:00 PM,MD,Homeless Veterans,572
01/01/2007 12:00:00 PM,ME,Homeless Veterans,119
01/01/2007 12:00:00 PM,MI,Homeless Veterans,876
01/01/2007 12:00:00 PM,MN,Homeless Veterans,551
01/01/2007 12:00:00 PM,MO,Homeless Veterans,416
01/01/2007 12:00:00 PM,MP,Homeless Veterans,
01/01/2007 12:00:00 PM,MS,Homeless Veterans,161
01/01/2007 12:00:00 PM,MT,Homeless Veterans,143
01/01/2007 12:00:00 PM,NC,Homeless Veterans,992
01/01/2007 12:00:00 PM,ND,Homeless Veterans,67
01/01/2007 12:00:00 PM,NE,Homeless Veterans,165
01/01/2007 12:00:00 PM,NH,Homeless Veterans,111
01/01/2007 12:00:00 PM,NJ,Homeless Veterans,618
01/01/2007 12:00:00 PM,NM,Homeless Veterans,163
01/01/2007 12:00:00 PM,NV,Homeless Veterans,1623
01/01/2007 12:00:00 PM,NY,Homeless Veterans,4742
01/01/2007 12:00:00 PM,OH,Homeless Veterans,1062
01/01/2007 12:00:00 PM,OK,Homeless Veterans,381
01/01/2007 12:00:00 PM,OR,Homeless Veterans,705
01/01/2007 12:00:00 PM,PA,Homeless Veterans,1805
01/01/2007 12:00:00 PM,PR,Homeless Veterans,104
01/01/2007 12:00:00 PM,RI,Homeless Veterans,62
01/01/2007 12:00:00 PM,SC,Homeless Veterans,435
01/01/2007 12:00:00 PM,SD,Homeless Veterans,108
01/01/2007 12:00:00 PM,TN,Homeless Veterans,1028
01/01/2007 12:00:00 PM,TX,Homeless Veterans,5527
01/01/2007 12:00:00 PM,UT,Homeless Veterans,227
01/01/2007 12:00:00 PM,VA,Homeless Veterans,848
01/01/2007 12:00:00 PM,VI,Homeless Veterans,5
01/01/2007 12:00:00 PM,VT,Homeless Veterans,64
01/01/2007 12:00:00 PM,WA,Homeless Veterans,1421
01/01/2007 12:00:00 PM,WI,Homeless Veterans,466
01/01/2007 12:00:00 PM,WV,Homeless Veterans,787
01/01/2007 12:00:00 PM,WY,Homeless Veterans,40
01/01/2007 12:00:00 PM,Total,Homeless Veterans,60988
01/01/2007 12:00:00 PM,AK,Sheltered Total Homeless Veterans,152
01/01/2007 12:00:00 PM,AL,Sheltered Total Homeless Veterans,745
01/01/2007 12:00:00 PM,AR,Sheltered Total Homeless Veterans,255
01/01/2007 12:00:00 PM,AZ,Sheltered Total Homeless Veterans,858
01/01/2007 12:00:00 PM,CA,Sheltered Total Homeless Veterans,5827
01/01/2007 12:00:00 PM,CO,Sheltered Total Homeless Veterans,931
01/01/2007 12:00:00 PM,CT,Sheltered Total Homeless Veterans,330
01/01/2007 12:00:00 PM,DC,Sheltered Total Homeless Veterans,487
01/01/2007 12:00:00 PM,DE,Sheltered Total Homeless Veterans,142
01/01/2007 12:00:00 PM,FL,Sheltered Total Homeless Veterans,2658
01/01/2007 12:00:00 PM,GA,Sheltered Total Homeless Veterans,1929
01/01/2007 12:00:00 PM,GU,Sheltered Total Homeless Veterans,0
01/01/2007 12:00:00 PM,HI,Sheltered Total Homeless Veterans,223
01/01/2007 12:00:00 PM,IA,Sheltered Total Homeless Veterans,155
01/01/2007 12:00:00 PM,ID,Sheltered Total Homeless Veterans,34
01/01/2007 12:00:00 PM,IL,Sheltered Total Homeless Veterans,945
01/01/2007 12:00:00 PM,IN,Sheltered Total Homeless Veterans,502
01/01/2007 12:00:00 PM,KS,Sheltered Total Homeless Veterans,285
01/01/2007 12:00:00 PM,KY,Sheltered Total Homeless Veterans,407
01/01/2007 12:00:00 PM,LA,Sheltered Total Homeless Veterans,315
01/01/2007 12:00:00 PM,MA,Sheltered Total Homeless Veterans,1217
01/01/2007 12:00:00 PM,MD,Sheltered Total Homeless Veterans,541
01/01/2007 12:00:00 PM,ME,Sheltered Total Homeless Veterans,117
01/01/2007 12:00:00 PM,MI,Sheltered Total Homeless Veterans,749
01/01/2007 12:00:00 PM,MN,Sheltered Total Homeless Veterans,443
01/01/2007 12:00:00 PM,MO,Sheltered Total Homeless Veterans,394
01/01/2007 12:00:00 PM,MP,Sheltered Total Homeless Veterans,
01/01/2007 12:00:00 PM,MS,Sheltered Total Homeless Veterans,158
01/01/2007 12:00:00 PM,MT,Sheltered Total Homeless Veterans,83
01/01/2007 12:00:00 PM,NC,Sheltered Total Homeless Veterans,827
01/01/2007 12:00:00 PM,ND,Sheltered Total Homeless Veterans,62
01/01/2007 12:00:00 PM,NE,Sheltered Total Homeless Veterans,151
01/01/2007 12:00:00 PM,NH,Sheltered Total Homeless Veterans,60
01/01/2007 12:00:00 PM,NJ,Sheltered Total Homeless Veterans,499
01/01/2007 12:00:00 PM,NM,Sheltered Total Homeless Veterans,163
01/01/2007 12:00:00 PM,NV,Sheltered Total Homeless Veterans,903
01/01/2007 12:00:00 PM,NY,Sheltered Total Homeless Veterans,4732
01/01/2007 12:00:00 PM,OH,Sheltered Total Homeless Veterans,981
01/01/2007 12:00:00 PM,OK,Sheltered Total Homeless Veterans,304
01/01/2007 12:00:00 PM,OR,Sheltered Total Homeless Veterans,571
01/01/2007 12:00:00 PM,PA,Sheltered Total Homeless Veterans,1729
01/01/2007 12:00:00 PM,PR,Sheltered Total Homeless Veterans,31
01/01/2007 12:00:00 PM,RI,Sheltered Total Homeless Veterans,59
01/01/2007 12:00:00 PM,SC,Sheltered Total Homeless Veterans,350
01/01/2007 12:00:00 PM,SD,Sheltered Total Homeless Veterans,106
01/01/2007 12:00:00 PM,TN,Sheltered Total Homeless Veterans,859
01/01/2007 12:00:00 PM,TX,Sheltered Total Homeless Veterans,3034
01/01/2007 12:00:00 PM,UT,Sheltered Total Homeless Veterans,202
01/01/2007 12:00:00 PM,VA,Sheltered Total Homeless Veterans,657
01/01/2007 12:00:00 PM,VI,Sheltered Total Homeless Veterans,5
01/01/2007 12:00:00 PM,VT,Sheltered Total Homeless Veterans,38
01/01/2007 12:00:00 PM,WA,Sheltered Total Homeless Veterans,1199
01/01/2007 12:00:00 PM,WI,Sheltered Total Homeless Veterans,449
01/01/2007 12:00:00 PM,WV,Sheltered Total Homeless Veterans,760
01/01/2007 12:00:00 PM,WY,Sheltered Total Homeless Veterans,40
01/01/2007 12:00:00 PM,Total,Sheltered Total Homeless Veterans,39653
01/01/2007 12:00:00 PM,AK,Unsheltered Homeless Veterans,51
01/01/2007 12:00:00 PM,AL,Unsheltered Homeless Veterans,229
01/01/2007 12:00:00 PM,AR,Unsheltered Homeless Veterans,32
01/01/2007 12:00:00 PM,AZ,Unsheltered Homeless Veterans,11
01/01/2007 12:00:00 PM,CA,Unsheltered Homeless Veterans,10874
01/01/2007 12:00:00 PM,CO,Unsheltered Homeless Veterans,610
01/01/2007 12:00:00 PM,CT,Unsheltered Homeless Veterans,106
01/01/2007 12:00:00 PM,DC,Unsheltered Homeless Veterans,37
01/01/2007 12:00:00 PM,DE,Unsheltered Homeless Veterans,62
01/01/2007 12:00:00 PM,FL,Unsheltered Homeless Veterans,3183
01/01/2007 12:00:00 PM,GA,Unsheltered Homeless Veterans,314
01/01/2007 12:00:00 PM,GU,Unsheltered Homeless Veterans,0
01/01/2007 12:00:00 PM,HI,Unsheltered Homeless Veterans,0
01/01/2007 12:00:00 PM,IA,Unsheltered Homeless Veterans,7
01/01/2007 12:00:00 PM,ID,Unsheltered Homeless Veterans,68
01/01/2007 12:00:00 PM,IL,Unsheltered Homeless Veterans,385
01/01/2007 12:00:00 PM,IN,Unsheltered Homeless Veterans,14
01/01/2007 12:00:00 PM,KS,Unsheltered Homeless Veterans,11
01/01/2007 12:00:00 PM,KY,Unsheltered Homeless Veterans,75
01/01/2007 12:00:00 PM,LA,Unsheltered Homeless Veterans,93
01/01/2007 12:00:00 PM,MA,Unsheltered Homeless Veterans,35
